Huijsvrouw
Huis- en kraamvrouw
Huis- Kraamvrouw van
Huisgenoot
Huishoudster
Huisman
Huisvouw van
Huisvrouw
huisvrouw
huisvrouw / Geb.
Huisvrouw / Geb.
Huisvrouw / Geboren
Huisvrouw / Huisvrouw
Huisvrouw / Weduwe
Huisvrouw / Zeg
Huisvrouw ?
Huisvrouw aalmoezenierskind
Huisvrouw Apostool
Huisvrouw Cohen(et)
Huisvrouw Corre
Huisvrouw Ferares
Huisvrouw geb.
Huisvrouw Klopper
Huisvrouw Mendes
Huisvrouw Michiel
Huisvrouw Nunes Vaz
Huisvrouw of weduwe
Huisvrouw Piza
Huisvrouw van
huisvrouw van
Huisvrouw van Cohen(et)
Huisvrouw van Cretier
Huisvrouw van Estienne
Huisvrouw van Hendrik
Huisvrouw van Sacuto
Huisvrouw van, geb
Huisvrouw van, geb.
Huisvrouw van?
Huisvrouw?
Huisvrouw? Weduwe?
Huisvrow
Huisz: arm kind
Huiszetter kind
Huiszittend armkind
Huiszitter kind
I / II
Ida, dochter van
Immerentia, dochtertje van
Immetje dochtertje van
In 't burgerweeshuijs
In 't burgerweeshuis
In het burgerweeshuis
Isaac zoon van
Isaac, kind van
Isaac, zoon van
Isaac, zoontje van
Isaacq zoontje van
Isabella dochter van
Isabella, dochter van
Jacob zijn zoon
Jacob zoon van
Jacob zoontje van
Jacob, kind van
Jacob, zoon
Jacob, zoon van
Jacoba, dochter van
Jacobus kind van
Jacobus zoon van
Jacobus zoontje van
Jacobus, zoon van
Jacobus, zoontje van
Jacomijntie, dochter van
Jacomijntje, dochter van
Jacomina, dochter van
Jacop, zoon van
Jan kind van
Jan zoon van
Jan, kind van
Jan, zoon van
Jan, zoontje van
Janneke, dochter van
Jannes, zoon van
Jannetgen, dochter van
Jannetie dochter van
Jannetie, dochter van
Jannetije dochter van
Jannetije, dochter van
Jannetje dochter van
Jannetje, dochter van
Jannitin, dochter van
Japije, dochter van
Jaques zoon van
Jasper zoon van
Jean zoon van
Jean, zoon van
Jeanne dochter van
Jeremias, vader van
Joan, zoon van
Joanne, dochter van
Joannis, zoon van
Joghem vader van
Johanna dochter van
Johanna zijn dochtertje
Johanna, dochter van
Johannes zoon van
Johannes zoontje van
Johannes, kind van
Johannes, zoon van
Johannes, zoontje van
Jonge dochter
Jonge dochter van
Jonge man
Jonggeb. kind van
Jonggeboren kind van
Jongste dochter van
Jongste dochter wijlen
Jongste zoon van
Joontje van
Joost, kind van
Joost, zoon van
Joris, zoon van
Josina dochter van
Judick, dochter van
Judith, dochter van
Jurijan zoon van
Jurrejan, zoon van
Jurriaen, zoon van
Katelijntije dochter van
Katharina, dochter van
Katharina, dochtertje van
Katrien zijn dochter
Katteriene dochter van
kennis
kennisse
Kind
kind
Kind aalmoezeniersweeshuis
Kind Christina
Kind en vader
Kind Engelbert
Kind gen. Frederik
Kind gen. Hermanus
Kind gen. Sara
Kind genaamd
Kind genaamd Catharina
Kind uit aalmoezeniershuis
Kind Van
kind van
Kind van
Kind van ?
Kind van A.
Kind van aalmoezenier
Kind van aalmoezeniershuis
Kind van aalmoezeniershuisHendrik
Kind van aalmoezenierskind
Kind van Aaltje
Kind van Aartzen
Kind van Abel
Kind van Abraham
Kind van Adam
Kind van Adelia
Kind van Adolf
Kind van Adolff
Kind van Adolph
Kind van Adriaan
Kind van Adriana
Kind van Adrianus
Kind van Aertsz
Kind van Agasina
Kind van Agnetta
Kind van Ailbert
Kind van Albartus
Kind van Alberdina
Kind van Albersz
Kind van Albert
Kind van Alberti
Kind van Albertus
Kind van Alefis
Kind van Aletta
Kind van Alex
Kind van Alexander
Kind van Alida
Kind van Alijda
Kind van Alxander
Kind van Amelia
Kind van Amerentia
Kind van Andreas
Kind van Andries
Kind van André
Kind van Angenieta
Kind van Angenietje
Kind van Angenita
Kind van Anna
Kind van Anthij
Kind van Anthon
Kind van Anthonia
Kind van Anthonie
Kind van Anthonij
Kind van Anthonius
Kind van Antie
Kind van Antipas
Kind van Antoine
Kind van Anton
Kind van Antonetta
Kind van Antoni
Kind van Antonia
Kind van Antonie
Kind van Antonij
Kind van Antonius
Kind van Aplonia
Kind van Arend
Kind van Arends
Kind van Arendsz
Kind van Arense
Kind van Arent
Kind van Arentse
Kind van Arij
Kind van Arnold
Kind van Arnoldus
Kind van Aug.
Kind van August
Kind van Augustes
Kind van Augustinus
Kind van Axel
Kind van Baarendina
Kind van Baldus
Kind van Balthasaer
Kind van Balthasar
Kind van Balthaser
Kind van Baltus
Kind van Baptist
Kind van Baptista
Kind van Barbara
Kind van Barbera
Kind van Barend
Kind van Barendina
Kind van Barends
Kind van Barent
Kind van Bartha
Kind van Bartholomeus
Kind van Bartout
Kind van Batavus
Kind van Batist
Kind van Batiste
Kind van Beans.
Kind van Beltram
Kind van Berend
Kind van Bergrietha
Kind van Bernard
Kind van Bernarda
Kind van Bernardus
Kind van Berrau
Kind van Boudewijn
Kind van Bregetta
Kind van C.
Kind van Carel
Kind van Carolina
Kind van Caspar
Kind van Casparus
Kind van Casper
Kind van Catha.
Kind van Catharina
Kind van Cathrina
Kind van Catriena
Kind van Catrina
Kind van Charlotta
Kind van Charlotte
Kind van Charrel
Kind van Cheretien
Kind van Christiaan
Kind van Christiaanse
Kind van Christianus
Kind van Christina
Kind van Christoffel
Kind van Christoph
Kind van Christophel
Kind van Ciprianus
Kind van Ciwerts
Kind van Claas
Kind van Claassen
Kind van Claasz
Kind van Claes
Kind van Clara
Kind van Clasina
Kind van Clement
Kind van Coenraad
Kind van Coenraat
Kind van Coenradina
Kind van Coenradus
